,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
2603,5480,3k,rare,2.0,0.693147181,9.243773377,7.45,2.42,2.98,3.0,7.0,9.0,True,True,True,7.6018866885000005
2606,1568,3k,curse,2.0,0.693147181,9.243773377,7.47,2.67,2.988,0.0,0.0,3.0,True,True,True,7.6098866885
2424,716,3k,brook,4.0,1.386294361,8.487546753,8.42,3.69,3.3680000000000003,24.0,15.0,8.0,True,True,True,7.6117733765
2784,6619,3k,soak,1.0,0.0,10.0,6.53,2.74,2.612,1.0,3.0,4.0,True,True,True,7.612
2432,1798,3k,dome,4.0,1.386294361,8.487546753,8.44,2.99,3.3760000000000003,0.0,0.0,5.0,True,True,True,7.6197733765
2794,3723,3k,kit,1.0,0.0,10.0,6.55,2.76,2.62,65.0,17.0,7.0,True,True,True,7.62
1869,1277,3k,cock,33.0,3.496507561,6.185294868,11.32,3.45,4.5280000000000005,0.0,1.0,1.0,True,True,True,7.620647434
2497,4349,3k,mild,3.0,1.098612289,8.80140916,8.05,2.56,3.22,1.0,4.0,5.0,True,True,True,7.62070458
2494,1970,3k,dull,3.0,1.098612289,8.80140916,8.05,2.46,3.22,30.0,17.0,19.0,True,True,True,7.62070458
2795,279,3k,beet,1.0,0.0,10.0,6.56,2.06,2.6239999999999997,0.0,0.0,1.0,True,True,True,7.624
2505,8408,3k,wool,3.0,1.098612289,8.80140916,8.06,3.02,3.2239999999999998,30.0,23.0,29.0,True,True,True,7.6247045799999995
2798,1983,3k,dunk,1.0,0.0,10.0,6.58,4.07,2.6319999999999997,#N/A,#N/A,#N/A,True,True,True,7.632
2623,6185,3k,shock,2.0,0.693147181,9.243773377,7.53,2.32,3.012,0.0,10.0,15.0,True,True,True,7.6338866885000005
2800,646,3k,breast,1.0,0.0,10.0,6.6,2.54,2.64,5.0,3.0,3.0,True,True,True,7.640000000000001
2507,1435,3k,creak,3.0,1.098612289,8.80140916,8.1,3.57,3.24,0.0,3.0,3.0,True,True,True,7.64070458
2442,5643,3k,roast,4.0,1.386294361,8.487546753,8.5,3.62,3.4,1.0,4.0,7.0,True,True,True,7.6437733765
2802,3992,3k,lime,1.0,0.0,10.0,6.61,2.99,2.6439999999999997,1.0,0.0,0.0,True,True,True,7.644
2801,120,3k,babe,1.0,0.0,10.0,6.61,3.11,2.6439999999999997,6.0,16.0,11.0,True,True,True,7.644
2530,1281,3k,code,3.0,1.098612289,8.80140916,8.11,2.79,3.2439999999999998,4.0,7.0,5.0,True,True,True,7.64470458
2804,8204,3k,weigh,1.0,0.0,10.0,6.62,2.85,2.648,6.0,13.0,14.0,True,True,True,7.648
2217,4753,3k,ought,9.0,2.197224577,7.60281832,9.62,2.63,3.8480000000000003,14.0,34.0,41.0,True,True,True,7.64940916
2634,7117,3k,stray,2.0,0.693147181,9.243773377,7.58,2.27,3.032,0.0,9.0,5.0,True,True,True,7.6538866885
2635,7370,3k,tame,2.0,0.693147181,9.243773377,7.58,2.06,3.032,4.0,5.0,5.0,True,True,True,7.6538866885
2449,5892,lcnl,scold,4.0,1.386294361,8.487546753,8.53,3.27,3.412,0.0,2.0,3.0,True,True,True,7.6557733765
2807,457,3k,blouse,1.0,0.0,10.0,6.65,2.58,2.66,0.0,3.0,3.0,True,True,True,7.66
2808,5665,3k,role,1.0,0.0,10.0,6.65,2.58,2.66,1.0,0.0,2.0,True,True,True,7.66
2639,6967,3k,stare,2.0,0.693147181,9.243773377,7.61,3.03,3.0439999999999996,2.0,11.0,13.0,True,True,True,7.6658866885
2813,1572,unl,curved,1.0,0.0,10.0,6.67,1.61,2.668,0.0,7.0,15.0,True,True,True,7.668
2814,5977,lcnl,scrunch,1.0,0.0,10.0,6.67,2.87,2.668,#N/A,#N/A,#N/A,True,True,True,7.668
2535,5866,3k,scene,3.0,1.098612289,8.80140916,8.17,3.84,3.2680000000000002,0.0,6.0,20.0,True,True,True,7.66870458
2815,1713,3k,dial,1.0,0.0,10.0,6.68,3.16,2.6719999999999997,1.0,3.0,5.0,True,True,True,7.672
2276,4453,lcnl,morn,8.0,2.079441542,7.73132013,9.53,3.1,3.812,#N/A,#N/A,#N/A,True,True,True,7.6776600649999995
2457,1004,lcnl,cheers,4.0,1.386294361,8.487546753,8.587917,3.83,3.4351667999999997,3.0,3.0,4.0,True,True,True,7.678940176499999
2309,1090,lcnl,chug,7.0,1.9459101490000001,7.877003467000001,9.37,3.7,3.748,#N/A,#N/A,#N/A,True,True,True,7.6865017335
2819,31,3k,aim,1.0,0.0,10.0,6.72,2.11,2.688,0.0,6.0,9.0,True,True,True,7.688000000000001
2542,1775,3k,dock,3.0,1.098612289,8.80140916,8.22,3.87,3.2880000000000003,31.0,17.0,13.0,True,True,True,7.6887045800000005
2646,2486,3k,frame,2.0,0.693147181,9.243773377,7.67,2.68,3.068,9.0,17.0,26.0,True,True,True,7.6898866885
2652,8535,3k,yelp,2.0,0.693147181,9.243773377,7.67,2.22,3.068,0.0,3.0,1.0,True,True,True,7.6898866885
2650,5246,3k,print,2.0,0.693147181,9.243773377,7.67,2.99,3.068,4.0,10.0,17.0,True,True,True,7.6898866885
2823,1070,3k,chop,1.0,0.0,10.0,6.74,2.38,2.696,23.0,11.0,11.0,True,True,True,7.696
2824,4850,3k,pause,1.0,0.0,10.0,6.75,2.0,2.7,0.0,5.0,13.0,True,True,True,7.7
2663,4396,3k,moan,2.0,0.693147181,9.243773377,7.72,3.69,3.088,1.0,1.0,2.0,True,True,True,7.7098866885
2829,6435,lcnl,slime,1.0,0.0,10.0,6.78,2.37,2.7119999999999997,0.0,1.0,0.0,True,True,True,7.712
2469,7267,3k,swarm,4.0,1.386294361,8.487546753,8.68,1.8,3.472,2.0,1.0,1.0,True,True,True,7.7157733765
2836,8195,3k,weed,1.0,0.0,10.0,6.79,3.57,2.716,21.0,8.0,7.0,True,True,True,7.716
2672,1632,3k,dash,2.0,0.693147181,9.243773377,7.74,2.92,3.096,1.0,6.0,10.0,True,True,True,7.7178866885
2839,6343,3k,skill,1.0,0.0,10.0,6.8,2.76,2.72,9.0,4.0,14.0,True,True,True,7.720000000000001
2842,1556,3k,curb,1.0,0.0,10.0,6.81,2.99,2.7239999999999998,10.0,10.0,8.0,True,True,True,7.724
2846,1653,3k,deaf,1.0,0.0,10.0,6.83,1.5,2.7319999999999998,2.0,8.0,13.0,True,True,True,7.731999999999999
2673,7688,lcnl,tongs,2.0,0.693147181,9.243773377,7.777639,2.55,3.1110556000000003,1.0,0.0,1.0,True,True,True,7.7329422885
2848,6597,lcnl,snooze,1.0,0.0,10.0,6.84,1.68,2.736,#N/A,#N/A,#N/A,True,True,True,7.736000000000001
2847,449,3k,bloom,1.0,0.0,10.0,6.84,2.09,2.736,5.0,4.0,6.0,True,True,True,7.736000000000001
2682,7298,3k,swift,2.0,0.693147181,9.243773377,7.79,2.44,3.116,0.0,4.0,6.0,True,True,True,7.7378866885
2433,621,3k,brass,5.0,1.609437912,8.244096157000001,9.05,3.54,3.62,1.0,8.0,9.0,True,True,True,7.742048078500001
2683,7160,3k,stroll,2.0,0.693147181,9.243773377,7.83,1.47,3.1319999999999997,3.0,4.0,3.0,True,True,True,7.7538866885
2858,3284,3k,hive,1.0,0.0,10.0,6.89,2.56,2.7560000000000002,4.0,12.0,11.0,True,True,True,7.756
2859,3937,unl,legged,1.0,0.0,10.0,6.89,2.25,2.7560000000000002,#N/A,#N/A,#N/A,True,True,True,7.756
2860,8572,3k,youth,1.0,0.0,10.0,6.89,2.0,2.7560000000000002,0.0,3.0,10.0,True,True,True,7.756
2857,2811,3k,goal,1.0,0.0,10.0,6.89,2.14,2.7560000000000002,10.0,6.0,13.0,True,True,True,7.756
2687,5034,3k,plank,2.0,0.693147181,9.243773377,7.84,2.81,3.136,1.0,3.0,3.0,True,True,True,7.7578866885
2688,7709,3k,torch,2.0,0.693147181,9.243773377,7.84,4.0,3.136,5.0,1.0,4.0,True,True,True,7.7578866885
2865,3336,3k,hoof,1.0,0.0,10.0,6.9,2.51,2.76,1.0,1.0,5.0,True,True,True,7.76
2866,2923,unl,greens,1.0,0.0,10.0,6.903764999999999,3.69,2.7615060000000002,2.0,3.0,3.0,True,True,True,7.761506000000001
2693,5288,lcnl,prune,2.0,0.693147181,9.243773377,7.85,2.58,3.14,#N/A,#N/A,#N/A,True,True,True,7.761886688500001
2871,5922,3k,scout,1.0,0.0,10.0,6.94,2.36,2.7760000000000002,6.0,7.0,12.0,True,True,True,7.776
2588,2415,3k,foal,3.0,1.098612289,8.80140916,8.44,2.48,3.3760000000000003,13.0,0.0,3.0,True,True,True,7.7767045800000005
2694,7984,3k,vase,2.0,0.693147181,9.243773377,7.89,2.59,3.156,1.0,2.0,3.0,True,True,True,7.777886688500001
2500,205,3k,bash,4.0,1.386294361,8.487546753,8.84,2.69,3.536,#N/A,#N/A,#N/A,True,True,True,7.7797733765
2224,2839,3k,gore,11.0,2.397895273,7.383885707999999,10.239405999999999,4.02,4.0957624,#N/A,#N/A,#N/A,True,True,True,7.787705254
2879,3194,3k,heck,1.0,0.0,10.0,7.0,3.04,2.8,4.0,6.0,1.0,True,True,True,7.8
2706,6712,3k,spark,2.0,0.693147181,9.243773377,7.95,2.37,3.18,0.0,3.0,3.0,True,True,True,7.8018866885
2881,751,3k,bud,1.0,0.0,10.0,7.010335,1.5,2.804134,39.0,19.0,12.0,True,True,True,7.8041339999999995
2531,549,3k,bore,4.0,1.386294361,8.487546753,8.907281,4.64,3.5629123999999996,0.0,2.0,4.0,True,True,True,7.8066857765
2462,2738,3k,glance,5.0,1.609437912,8.244096157000001,9.22,2.76,3.688,0.0,9.0,16.0,True,True,True,7.810048078500001
2602,1774,lcnl,doc,3.0,1.098612289,8.80140916,8.53,4.93,3.412,26.0,15.0,5.0,True,True,True,7.81270458
2889,2055,3k,elk,1.0,0.0,10.0,7.05,4.68,2.82,8.0,9.0,6.0,True,True,True,7.82
2890,7376,3k,tan,1.0,0.0,10.0,7.05,3.14,2.82,51.0,8.0,8.0,True,True,True,7.82
2532,5201,lcnl,prance,4.0,1.386294361,8.487546753,8.95,2.68,3.58,#N/A,#N/A,#N/A,True,True,True,7.8237733765
2892,1733,3k,dim,1.0,0.0,10.0,7.06,2.62,2.824,7.0,15.0,19.0,True,True,True,7.824
2536,373,lcnl,blah,4.0,1.386294361,8.487546753,8.98188,4.65,3.5927519999999995,#N/A,#N/A,#N/A,True,True,True,7.836525376499999
2730,3366,3k,host,2.0,0.693147181,9.243773377,8.05,2.7,3.22,0.0,2.0,3.0,True,True,True,7.841886688500001
2898,4868,3k,peak,1.0,0.0,10.0,7.11,2.11,2.844,16.0,9.0,9.0,True,True,True,7.843999999999999
2896,143,3k,bait,1.0,0.0,10.0,7.11,2.08,2.844,8.0,6.0,7.0,True,True,True,7.843999999999999
2618,5194,lcnl,pox,3.0,1.098612289,8.80140916,8.61,2.66,3.444,3.0,2.0,1.0,True,True,True,7.84470458
2621,1250,3k,clump,3.0,1.098612289,8.80140916,8.62,3.04,3.448,9.0,4.0,5.0,True,True,True,7.84870458
2902,7543,3k,threat,1.0,0.0,10.0,7.14,2.43,2.8560000000000003,0.0,1.0,2.0,True,True,True,7.856
2547,2213,3k,fierce,4.0,1.386294361,8.487546753,9.04,3.07,3.616,0.0,13.0,15.0,True,True,True,7.8597733765
2734,6697,3k,spade,2.0,0.693147181,9.243773377,8.11,2.63,3.2439999999999998,1.0,3.0,1.0,True,True,True,7.8658866885
2904,5062,3k,pledge,1.0,0.0,10.0,7.17,2.46,2.8680000000000003,0.0,2.0,2.0,True,True,True,7.868
2906,7730,3k,tour,1.0,0.0,10.0,7.17,2.36,2.8680000000000003,0.0,3.0,5.0,True,True,True,7.868
2632,232,3k,bay,3.0,1.098612289,8.80140916,8.67,2.52,3.468,5.0,26.0,30.0,True,True,True,7.86870458
2742,3056,3k,gust,2.0,0.693147181,9.243773377,8.12,2.57,3.248,0.0,0.0,2.0,True,True,True,7.8698866885
2913,2748,unl,glazed,1.0,0.0,10.0,7.19,2.23,2.8760000000000003,0.0,1.0,1.0,True,True,True,7.876
2914,6657,3k,soot,1.0,0.0,10.0,7.2,2.8,2.88,0.0,0.0,0.0,True,True,True,7.88
2637,3796,3k,lab,3.0,1.098612289,8.80140916,8.71,2.9,3.484,2.0,4.0,5.0,True,True,True,7.88470458
2917,599,3k,braid,1.0,0.0,10.0,7.22,3.67,2.888,0.0,1.0,1.0,True,True,True,7.888
2920,4532,lcnl,mutt,1.0,0.0,10.0,7.22,2.02,2.888,3.0,1.0,0.0,True,True,True,7.888
2745,4355,3k,mill,2.0,0.693147181,9.243773377,8.17,2.62,3.2680000000000002,19.0,17.0,22.0,True,True,True,7.889886688500001
2747,2436,3k,folk,2.0,0.693147181,9.243773377,8.19,2.96,3.2760000000000002,0.0,2.0,8.0,True,True,True,7.8978866885
2929,7283,3k,sweat,1.0,0.0,10.0,7.26,3.26,2.904,6.0,15.0,18.0,True,True,True,7.904
2928,7016,3k,stem,1.0,0.0,10.0,7.26,2.6,2.904,2.0,9.0,11.0,True,True,True,7.904
2925,2118,3k,fame,1.0,0.0,10.0,7.26,2.49,2.904,0.0,1.0,2.0,True,True,True,7.904
2923,150,3k,bald,1.0,0.0,10.0,7.26,3.35,2.904,18.0,5.0,6.0,True,True,True,7.904
2754,2127,3k,fare,2.0,0.693147181,9.243773377,8.21,3.01,3.284,1.0,2.0,3.0,True,True,True,7.9058866885
2933,2242,3k,fink,1.0,0.0,10.0,7.27,1.19,2.908,#N/A,#N/A,#N/A,True,True,True,7.9079999999999995
2758,485,3k,boast,2.0,0.693147181,9.243773377,8.22,2.13,3.2880000000000003,0.0,1.0,4.0,True,True,True,7.9098866885
2759,2629,3k,gap,2.0,0.693147181,9.243773377,8.22,1.93,3.2880000000000003,6.0,2.0,6.0,True,True,True,7.9098866885
2939,5458,3k,ramp,1.0,0.0,10.0,7.28,1.84,2.912,0.0,3.0,4.0,True,True,True,7.912
2653,247,3k,beam,3.0,1.098612289,8.80140916,8.78,2.9,3.512,8.0,8.0,11.0,True,True,True,7.91270458
2940,2235,3k,fin,1.0,0.0,10.0,7.3,3.36,2.92,71.0,11.0,1.0,True,True,True,7.92
2079,2537,unl,fritz,24.0,3.17805383,6.53272929,11.635473,4.2,4.6541892,26.0,10.0,6.0,True,True,True,7.920553845000001
2570,7593,3k,thus,4.0,1.386294361,8.487546753,9.19502,2.41,3.678008,1.0,1.0,11.0,True,True,True,7.9217813765
2761,68,3k,arch,2.0,0.693147181,9.243773377,8.26,3.11,3.304,1.0,6.0,4.0,True,True,True,7.9258866885
2949,8501,3k,yank,1.0,0.0,10.0,7.33,3.06,2.932,0.0,0.0,1.0,True,True,True,7.932
2947,987,3k,chat,1.0,0.0,10.0,7.33,2.43,2.932,1.0,2.0,2.0,True,True,True,7.932
2670,7629,3k,tilt,3.0,1.098612289,8.80140916,8.83,3.6,3.532,0.0,0.0,2.0,True,True,True,7.93270458
2953,5226,3k,price,1.0,0.0,10.0,7.35,2.78,2.94,15.0,18.0,24.0,True,True,True,7.9399999999999995
2957,6770,3k,spine,1.0,0.0,10.0,7.35,2.03,2.94,0.0,3.0,3.0,True,True,True,7.9399999999999995
2594,5765,3k,rye,4.0,1.386294361,8.487546753,9.26,3.77,3.7039999999999997,0.0,1.0,2.0,True,True,True,7.9477733765
2962,8289,3k,whirl,1.0,0.0,10.0,7.37,2.03,2.948,7.0,2.0,3.0,True,True,True,7.948
2768,2328,3k,flee,2.0,0.693147181,9.243773377,8.33,2.72,3.332,0.0,1.0,1.0,True,True,True,7.9538866885
2964,7053,3k,stitch,1.0,0.0,10.0,7.39,2.33,2.9560000000000004,5.0,2.0,2.0,True,True,True,7.956
2968,7238,3k,surf,1.0,0.0,10.0,7.4,1.67,2.96,10.0,4.0,3.0,True,True,True,7.96
2967,2388,3k,flow,1.0,0.0,10.0,7.4,1.9,2.96,1.0,10.0,19.0,True,True,True,7.96
2971,7291,3k,swell,1.0,0.0,10.0,7.42,3.08,2.968,4.0,9.0,5.0,True,True,True,7.968
2772,4994,3k,pint,2.0,0.693147181,9.243773377,8.37,3.42,3.3480000000000003,0.0,0.0,1.0,True,True,True,7.969886688500001
2972,2832,lcnl,goods,1.0,0.0,10.0,7.436615,2.99,2.974646,5.0,12.0,31.0,True,True,True,7.974646
2776,6659,3k,soothe,2.0,0.693147181,9.243773377,8.4,2.66,3.36,0.0,0.0,0.0,True,True,True,7.9818866884999995
2974,3170,3k,heal,1.0,0.0,10.0,7.47,2.27,2.988,2.0,3.0,2.0,True,True,True,7.9879999999999995
2782,4513,lcnl,mumps,2.0,0.693147181,9.243773377,8.42,3.17,3.3680000000000003,3.0,0.0,1.0,True,True,True,7.9898866885
2790,679,3k,brief,2.0,0.693147181,9.243773377,8.44,2.64,3.3760000000000003,0.0,1.0,7.0,True,True,True,7.9978866885
2615,3280,3k,hitch,4.0,1.386294361,8.487546753,9.39,4.39,3.7560000000000002,3.0,1.0,2.0,True,True,True,7.9997733765
2979,5372,3k,quart,1.0,0.0,10.0,7.5,1.79,3.0,0.0,3.0,3.0,True,True,True,8.0
2699,724,3k,broth,3.0,1.098612289,8.80140916,9.0,3.73,3.6,0.0,0.0,0.0,True,True,True,8.00070458
2700,1103,3k,churn,3.0,1.098612289,8.80140916,9.0,4.02,3.6,3.0,3.0,1.0,True,True,True,8.00070458
2985,1571,3k,curve,1.0,0.0,10.0,7.52,3.71,3.008,7.0,11.0,16.0,True,True,True,8.008
2989,5810,3k,sap,1.0,0.0,10.0,7.53,3.64,3.012,29.0,18.0,11.0,True,True,True,8.012
2988,1961,3k,due,1.0,0.0,10.0,7.53,3.03,3.012,0.0,6.0,6.0,True,True,True,8.012
2987,957,3k,champ,1.0,0.0,10.0,7.53,1.9,3.012,#N/A,#N/A,#N/A,True,True,True,8.012
2567,4652,3k,nook,5.0,1.609437912,8.244096157000001,9.74,3.43,3.8960000000000004,#N/A,#N/A,#N/A,True,True,True,8.018048078500001
2992,3126,3k,harp,1.0,0.0,10.0,7.55,3.59,3.02,0.0,3.0,5.0,True,True,True,8.02
2993,1460,3k,crew,1.0,0.0,10.0,7.56,2.66,3.0239999999999996,12.0,28.0,33.0,True,True,True,8.024
2994,3173,3k,health,1.0,0.0,10.0,7.56,4.03,3.0239999999999996,2.0,6.0,31.0,True,True,True,8.024
2709,5184,lcnl,pounce,3.0,1.098612289,8.80140916,9.06,3.15,3.6239999999999997,0.0,0.0,3.0,True,True,True,8.02470458
2995,5697,3k,rot,1.0,0.0,10.0,7.57,2.27,3.028,0.0,1.0,3.0,True,True,True,8.028
2997,7198,3k,style,1.0,0.0,10.0,7.58,2.19,3.032,0.0,5.0,10.0,True,True,True,8.032
2996,5625,3k,risk,1.0,0.0,10.0,7.58,2.14,3.032,1.0,5.0,15.0,True,True,True,8.032
2998,981,3k,chart,1.0,0.0,10.0,7.59,2.92,3.036,18.0,21.0,22.0,True,True,True,8.036
3000,8453,3k,wreck,1.0,0.0,10.0,7.59,2.06,3.036,0.0,4.0,4.0,True,True,True,8.036
3002,5997,3k,seam,1.0,0.0,10.0,7.6,1.88,3.04,0.0,0.0,0.0,True,True,True,8.04
2810,6498,3k,sly,2.0,0.693147181,9.243773377,8.55,1.88,3.42,7.0,6.0,3.0,True,True,True,8.0418866885
3009,6945,3k,stale,1.0,0.0,10.0,7.61,2.03,3.0439999999999996,1.0,1.0,1.0,True,True,True,8.044
2812,7836,3k,trout,2.0,0.693147181,9.243773377,8.56,3.36,3.424,0.0,5.0,8.0,True,True,True,8.0458866885
2727,5529,3k,reel,3.0,1.098612289,8.80140916,9.12,4.08,3.648,0.0,1.0,2.0,True,True,True,8.04870458
3010,2915,3k,greed,1.0,0.0,10.0,7.63,2.27,3.052,0.0,0.0,0.0,True,True,True,8.052
3012,1469,3k,crime,1.0,0.0,10.0,7.67,3.2,3.068,0.0,3.0,12.0,True,True,True,8.068
2732,7170,lcnl,strum,3.0,1.098612289,8.80140916,9.17,5.04,3.668,#N/A,#N/A,#N/A,True,True,True,8.06870458
2544,7091,3k,stout,6.0,1.791759469,8.045182537,10.12,2.78,4.048,8.0,2.0,5.0,True,True,True,8.0705912685
2821,6316,3k,site,2.0,0.693147181,9.243773377,8.63,3.09,3.452,0.0,0.0,2.0,True,True,True,8.0738866885
3014,4474,lcnl,mound,1.0,0.0,10.0,7.71,2.71,3.0839999999999996,0.0,4.0,6.0,True,True,True,8.084
2733,508,3k,bold,3.0,1.098612289,8.80140916,9.21,2.68,3.6839999999999997,2.0,5.0,6.0,True,True,True,8.08470458
2827,6458,3k,slope,2.0,0.693147181,9.243773377,8.67,2.43,3.468,2.0,9.0,16.0,True,True,True,8.0898866885
2833,3417,3k,hunch,2.0,0.693147181,9.243773377,8.68,3.68,3.472,0.0,0.0,0.0,True,True,True,8.0938866885
3022,1192,3k,cling,1.0,0.0,10.0,7.74,3.38,3.096,0.0,0.0,1.0,True,True,True,8.096
3026,2471,3k,foul,1.0,0.0,10.0,7.75,2.15,3.1,3.0,2.0,4.0,True,True,True,8.1
3029,6949,3k,stall,1.0,0.0,10.0,7.75,2.79,3.1,5.0,9.0,15.0,True,True,True,8.1
2841,2968,3k,groan,2.0,0.693147181,9.243773377,8.7,2.7,3.48,0.0,3.0,3.0,True,True,True,8.1018866885
2844,3306,3k,hoe,2.0,0.693147181,9.243773377,8.72,2.95,3.488,5.0,7.0,6.0,True,True,True,8.1098866885
3038,8494,3k,yak,1.0,0.0,10.0,7.78,3.56,3.112,#N/A,#N/A,#N/A,True,True,True,8.112
3039,7120,3k,streak,1.0,0.0,10.0,7.79,2.66,3.116,1.0,3.0,4.0,True,True,True,8.116
2852,2248,3k,fir,2.0,0.693147181,9.243773377,8.75,2.38,3.5,7.0,3.0,2.0,True,True,True,8.1218866885
2856,8177,3k,wealth,2.0,0.693147181,9.243773377,8.76,3.08,3.5039999999999996,0.0,2.0,5.0,True,True,True,8.1258866885
2855,5292,3k,psalm,2.0,0.693147181,9.243773377,8.76,2.91,3.5039999999999996,#N/A,#N/A,#N/A,True,True,True,8.1258866885
3040,1488,3k,crook,1.0,0.0,10.0,7.84,2.65,3.136,1.0,0.0,3.0,True,True,True,8.136
3044,6398,3k,slave,1.0,0.0,10.0,7.84,2.03,3.136,8.0,20.0,21.0,True,True,True,8.136
2862,1831,3k,doubt,2.0,0.693147181,9.243773377,8.79,3.26,3.516,2.0,15.0,22.0,True,True,True,8.1378866885
3047,3200,3k,heel,1.0,0.0,10.0,7.85,2.72,3.14,1.0,6.0,4.0,True,True,True,8.14
2870,4780,3k,pad,2.0,0.693147181,9.243773377,8.83,3.01,3.532,39.0,7.0,9.0,True,True,True,8.1538866885
2874,1854,3k,drag,2.0,0.693147181,9.243773377,8.84,5.4,3.536,6.0,6.0,13.0,True,True,True,8.1578866885
2875,7934,3k,twitch,2.0,0.693147181,9.243773377,8.84,2.5,3.536,0.0,1.0,2.0,True,True,True,8.1578866885
2591,4500,3k,muff,6.0,1.791759469,8.045182537,10.35,4.18,4.14,#N/A,#N/A,#N/A,True,True,True,8.1625912685
3052,4629,3k,nip,1.0,0.0,10.0,7.94,3.11,3.176,0.0,0.0,0.0,True,True,True,8.176
2876,27,lcnl,aids,2.0,0.693147181,9.243773377,8.89,2.51,3.556,0.0,0.0,0.0,True,True,True,8.1778866885
2877,1896,3k,drift,2.0,0.693147181,9.243773377,8.89,3.48,3.556,0.0,6.0,4.0,True,True,True,8.1778866885
3054,2640,3k,gash,1.0,0.0,10.0,7.95,2.99,3.18,0.0,0.0,1.0,True,True,True,8.18
3055,5330,3k,pure,1.0,0.0,10.0,7.95,3.34,3.18,2.0,6.0,18.0,True,True,True,8.18
3053,365,lcnl,blab,1.0,0.0,10.0,7.95,3.65,3.18,#N/A,#N/A,#N/A,True,True,True,8.18
3058,4638,lcnl,nob,1.0,0.0,10.0,7.958808,2.97,3.1835232,#N/A,#N/A,#N/A,True,True,True,8.1835232
2882,2236,lcnl,finch,2.0,0.693147181,9.243773377,8.907281,2.66,3.5629123999999996,#N/A,#N/A,#N/A,True,True,True,8.1847990885
2886,3248,3k,hick,2.0,0.693147181,9.243773377,8.94,3.04,3.576,#N/A,#N/A,#N/A,True,True,True,8.1978866885
3067,6814,3k,spool,1.0,0.0,10.0,8.0,3.2,3.2,7.0,2.0,1.0,True,True,True,8.2
3068,6827,3k,spout,1.0,0.0,10.0,8.0,3.36,3.2,1.0,3.0,3.0,True,True,True,8.2
3063,513,3k,bomb,1.0,0.0,10.0,8.0,2.49,3.2,0.0,1.0,3.0,True,True,True,8.2
3069,7915,unl,twerp,1.0,0.0,10.0,8.0,3.22,3.2,#N/A,#N/A,#N/A,True,True,True,8.2
3072,8546,3k,yield,1.0,0.0,10.0,8.0,2.45,3.2,0.0,0.0,0.0,True,True,True,8.2
3061,398,lcnl,bleach,1.0,0.0,10.0,8.0,3.25,3.2,0.0,1.0,0.0,True,True,True,8.2
3065,4495,3k,muck,1.0,0.0,10.0,8.0,3.85,3.2,#N/A,#N/A,#N/A,True,True,True,8.2
2486,7212,3k,sue,9.0,2.197224577,7.60281832,11.0,3.5,4.4,123.0,59.0,21.0,True,True,True,8.20140916
2891,5743,3k,rump,2.0,0.693147181,9.243773377,8.95,3.8,3.58,0.0,0.0,1.0,True,True,True,8.2018866885
2893,1302,3k,colt,2.0,0.693147181,9.243773377,8.98188,2.56,3.5927519999999995,1.0,24.0,19.0,True,True,True,8.2146386885
2729,3091,unl,haired,4.0,1.386294361,8.487546753,9.93,3.97,3.972,#N/A,#N/A,#N/A,True,True,True,8.2157733765
3073,2642,3k,gasp,1.0,0.0,10.0,8.05,2.12,3.22,1.0,4.0,5.0,True,True,True,8.22
2894,2665,3k,gaze,2.0,0.693147181,9.243773377,9.0,3.2,3.6,0.0,2.0,8.0,True,True,True,8.2218866885
2895,7173,3k,strut,2.0,0.693147181,9.243773377,9.0,3.07,3.6,#N/A,#N/A,#N/A,True,True,True,8.2218866885
2799,1561,3k,cure,3.0,1.098612289,8.80140916,9.58,3.92,3.832,1.0,4.0,6.0,True,True,True,8.23270458
3079,775,3k,bum,1.0,0.0,10.0,8.11,3.3,3.2439999999999998,1.0,4.0,3.0,True,True,True,8.244
2903,664,3k,brew,2.0,0.693147181,9.243773377,9.06,2.08,3.6239999999999997,#N/A,#N/A,#N/A,True,True,True,8.2458866885
2809,1979,3k,dune,3.0,1.098612289,8.80140916,9.65,2.6,3.86,5.0,8.0,1.0,True,True,True,8.26070458
2916,7377,3k,tang,2.0,0.693147181,9.243773377,9.11,4.48,3.6439999999999997,0.0,0.0,0.0,True,True,True,8.2658866885
3080,8021,3k,verse,1.0,0.0,10.0,8.17,2.98,3.2680000000000002,0.0,1.0,1.0,True,True,True,8.268
3087,6564,3k,snatch,1.0,0.0,10.0,8.18,3.19,3.272,0.0,2.0,3.0,True,True,True,8.272
2818,114,lcnl,aye,3.0,1.098612289,8.80140916,9.685242,3.78,3.8740968000000002,2.0,7.0,8.0,True,True,True,8.27480138
2921,5473,3k,rap,2.0,0.693147181,9.243773377,9.14,3.53,3.656,#N/A,#N/A,#N/A,True,True,True,8.2778866885
3091,2893,3k,grasp,1.0,0.0,10.0,8.2,2.12,3.28,1.0,2.0,6.0,True,True,True,8.28
3100,7430,3k,tee,1.0,0.0,10.0,8.21,2.94,3.284,1.0,0.0,4.0,True,True,True,8.283999999999999
3095,4773,3k,pace,1.0,0.0,10.0,8.21,2.57,3.284,0.0,3.0,11.0,True,True,True,8.283999999999999
