,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
7099,3k,straight,38.0,6.797195,1.69,79.0,141.0,148.0
7100,unl,straights,,,,,,
7101,3k,strain,1.0,8.63,2.14,1.0,2.0,6.0
7102,unl,strained,1.0,,,1.0,3.0,6.0
7103,lcnl,strains,,,,0.0,0.0,0.0
7104,3k,strait,,11.11,3.5,0.0,0.0,1.0
7105,lcnl,straits,,,,0.0,0.0,0.0
7106,3k,strand,,8.39,2.95,0.0,1.0,2.0
7107,lcnl,strands,,,,0.0,2.0,4.0
7108,unl,strang,,,,,,
7109,3k,strange,21.0,6.42,1.77,119.0,190.0,187.0
7110,3k,strap,1.0,5.61,2.68,0.0,1.0,7.0
7111,lcnl,strapped,1.0,,,0.0,2.0,3.0
7112,lcnl,straps,1.0,,,2.0,2.0,3.0
7113,unl,straus,,,,,,
7114,unl,strauss,,,,0.0,1.0,1.0
7115,3k,straw,11.0,4.22,1.26,38.0,47.0,35.0
7116,lcnl,straws,3.0,,,1.0,2.0,3.0
7117,3k,stray,2.0,7.58,2.27,0.0,9.0,5.0
7118,unl,strayed,,,,1.0,2.0,1.0
7119,unl,strays,,,,,,
7120,3k,streak,1.0,7.79,2.66,1.0,3.0,4.0
7121,unl,streaked,,,,0.0,1.0,3.0
7122,lcnl,streaks,,,,0.0,1.0,1.0
7123,3k,stream,6.0,6.47,2.59,24.0,75.0,75.0
7124,unl,streamed,1.0,,,1.0,2.0,3.0
7125,lcnl,streams,3.0,,,2.0,5.0,19.0
7126,3k,street,74.0,4.58,2.48,563.0,369.0,284.0
7127,lcnl,streets,16.0,,,55.0,64.0,74.0
7128,3k,strength,5.0,6.21,2.53,6.0,18.0,33.0
7129,lcnl,strengths,,,,0.0,0.0,0.0
7130,3k,stress,,10.0,3.25,0.0,0.0,2.0
7131,unl,stressed,,,,0.0,0.0,0.0
7132,3k,stretch,2.0,5.47,2.17,11.0,16.0,27.0
7133,lcnl,stretched,10.0,,,13.0,32.0,48.0
7134,lcnl,strew,,10.0,4.07,,,
7135,lcnl,strewed,,,,,,
7136,3k,strewn,,,,1.0,1.0,1.0
7137,3k,strict,,7.56,2.45,0.0,1.0,4.0
7138,3k,stride,,9.21,2.62,0.0,1.0,2.0
7139,lcnl,strides,,,,0.0,0.0,1.0
7140,3k,strife,2.0,11.78,3.26,0.0,0.0,0.0
7141,lcnl,strifes,,,,,,
7142,3k,strike,5.0,7.75,2.34,0.0,12.0,23.0
7143,lcnl,strikes,1.0,,,0.0,1.0,4.0
7144,3k,string,18.0,4.94,1.7,93.0,74.0,57.0
7145,unl,stringed,,8.88,2.36,,,
7146,lcnl,strings,3.0,5.74,2.26,5.0,10.0,13.0
7147,3k,strip,,7.65,2.16,1.0,7.0,17.0
7148,3k,stripe,,4.05,1.43,0.0,1.0,1.0
7149,unl,striped,10.0,4.65,2.03,9.0,8.0,6.0
7150,lcnl,stripes,20.0,,,5.0,10.0,7.0
7151,unl,stripped,,,,0.0,1.0,2.0
7152,lcnl,strips,,,,2.0,7.0,7.0
7153,3k,strive,,8.95,1.7,0.0,0.0,0.0
7154,lcnl,strives,,,,,,
7155,lcnl,strobe,,10.76,3.11,,,
7156,3k,strode,1.0,,,0.0,3.0,4.0
7157,3k,stroke,,9.24,2.44,0.0,8.0,10.0
7158,unl,stroked,2.0,,,0.0,6.0,6.0
7159,lcnl,strokes,,,,0.0,4.0,5.0
7160,3k,stroll,2.0,7.83,1.47,3.0,4.0,3.0
7161,lcnl,strolled,2.0,,,1.0,1.0,4.0
7162,lcnl,strolls,,,,,,
7163,unl,strom,,,,,,
7164,3k,strong,32.0,4.58,1.87,130.0,158.0,191.0
7165,lcnl,strop,,12.8,3.03,,,
7166,lcnl,stropped,,,,,,
7167,lcnl,strops,,,,,,
7168,3k,strove,,,,,,
7169,3k,struck,7.0,,,2.0,26.0,42.0
7170,lcnl,strum,3.0,9.17,5.04,,,
7171,unl,strummed,,,,,,
7172,3k,strung,,,,0.0,2.0,5.0
7173,3k,strut,2.0,9.0,3.07,,,
7174,unl,struts,,,,,,
7175,3k,stub,,9.47,3.69,0.0,0.0,0.0
7176,lcnl,stubbed,1.0,,,,,
7177,unl,stubbs,,,,,,
7178,lcnl,stubs,,,,,,
7179,3k,stuck,30.0,,,94.0,90.0,74.0
7180,3k,stud,,10.78,3.08,,,
7181,lcnl,studs,,,,,,
7182,3k,stuff,9.0,5.0,1.78,41.0,64.0,67.0
7183,unl,stuffed,5.0,,,7.0,23.0,18.0
7184,lcnl,stuffs,,,,,,
7185,3k,stump,7.0,7.58,2.61,6.0,8.0,8.0
7186,unl,stumped,,,,,,
7187,lcnl,stumps,,,,0.0,2.0,2.0
7188,lcnl,stun,,9.56,2.85,,,
7189,3k,stung,,,,3.0,8.0,5.0
7190,3k,stunk,,,,,,
7191,lcnl,stunned,1.0,,,0.0,2.0,5.0
7192,lcnl,stuns,,,,,,
7193,3k,stunt,1.0,8.74,3.0,0.0,5.0,4.0
7194,lcnl,stunts,,,,0.0,0.0,0.0
7195,unl,sturm,,,,,,
7196,lcnl,sty,,8.65,2.67,,,
7197,unl,stye,,,,,,
7198,3k,style,1.0,7.58,2.19,0.0,5.0,10.0
7199,unl,styled,,,,,,
7200,lcnl,styles,,,,0.0,0.0,0.0
7201,unl,styx,,,,,,
7202,unl,su,,,,2.0,2.0,1.0
7203,3k,suave,,11.05,2.21,,,
7204,3k,sub,,6.55,1.88,1.0,2.0,1.0
7205,lcnl,subs,,,,,,
7206,3k,such,70.0,6.424200000000001,2.05,144.0,231.0,382.0
7207,3k,suck,1.0,5.58,2.39,5.0,4.0,4.0
7208,lcnl,sucked,,,,1.0,6.0,7.0
7209,lcnl,sucks,,,,0.0,2.0,1.0
7210,unl,sud,,,,,,
7211,3k,suds,,6.79,2.95,12.0,1.0,0.0
7212,3k,sue,9.0,11.0,3.5,123.0,59.0,21.0
7213,lcnl,sued,1.0,,,0.0,0.0,0.0
7214,3k,suede,,10.5,2.92,,,
7215,lcnl,suedes,,,,,,
7216,lcnl,sues,,,,,,
7217,3k,suit,19.0,6.67,2.2,47.0,62.0,47.0
7218,3k,suite,,9.37,2.91,0.0,1.0,1.0
7219,lcnl,suites,,,,,,
7220,lcnl,suits,4.0,,,7.0,15.0,13.0
7221,3k,sulk,,7.84,2.71,,,
7222,lcnl,sulked,,,,,,
7223,lcnl,sulks,,,,,,
7224,3k,sum,,7.1,1.29,2.0,2.0,3.0
7225,unl,summed,,,,0.0,0.0,0.0
7226,lcnl,sump,,13.92,4.73,,,
7227,unl,sumps,,,,,,
7228,lcnl,sums,,,,0.0,0.0,0.0
7229,3k,sun,95.0,3.4,1.64,573.0,430.0,418.0
7230,3k,sung,2.0,,,0.0,1.0,1.0
7231,3k,sunk,2.0,,,0.0,1.0,2.0
7232,unl,sunned,,,,,,
7233,lcnl,suns,,,,5.0,2.0,4.0
7234,3k,sup,1.0,11.53,3.44,,,
7235,unl,supped,,,,,,
7236,unl,sur,,,,,,
7237,3k,sure,89.0,4.85,1.46,467.0,589.0,564.0
7238,3k,surf,1.0,7.4,1.67,10.0,4.0,3.0
7239,unl,surfed,,,,,,
7240,lcnl,surfs,,,,,,
7241,3k,surge,,9.82,3.0,0.0,0.0,1.0
7242,lcnl,surged,,,,0.0,1.0,1.0
7243,unl,sus,,,,,,
7244,unl,sussed,,,,,,
7245,3k,svelte,,15.36,3.32,,,
7246,unl,sven,,,,,,
7247,lcnl,swab,,8.94,2.58,,,
7248,lcnl,swabbed,,,,,,
7249,lcnl,swabs,,,,,,
7250,lcnl,swag,,12.95,4.1,,,
7251,unl,swagged,,,,,,
7252,unl,swags,,,,,,
7253,lcnl,swain,,,,,,
7254,unl,swains,,,,,,
7255,3k,swam,12.0,,,43.0,37.0,20.0
7256,3k,swamp,21.0,7.95,2.31,13.0,21.0,13.0
7257,unl,swamped,1.0,,,,,
7258,lcnl,swamps,,,,0.0,1.0,4.0
7259,3k,swan,14.0,6.317630000000001,2.05,13.0,3.0,5.0
7260,3k,swank,,9.73,2.52,,,
7261,unl,swann,,,,,,
7262,lcnl,swans,2.0,,,0.0,3.0,5.0
7263,3k,swap,9.0,7.53,3.36,15.0,4.0,5.0
7264,lcnl,swapped,2.0,,,,,
7265,lcnl,swaps,,,,,,
7266,lcnl,sward,,11.294449,4.09,,,
7267,3k,swarm,4.0,8.68,1.8,2.0,1.0,1.0
7268,lcnl,swarmed,,,,0.0,0.0,0.0
7269,lcnl,swarms,,,,0.0,0.0,0.0
7270,unl,swart,,15.0,3.96,,,
7271,unl,swash,1.0,11.57,3.2,,,
7272,lcnl,swat,,7.25,5.11,,,
7273,lcnl,swatch,,10.74,3.71,,,
7274,3k,swath,,13.38,4.33,,,
7275,unl,swathed,,,,,,
7276,unl,swathes,,,,,,
7277,lcnl,swaths,,,,,,
7278,3k,sway,1.0,9.58,2.34,0.0,1.0,1.0
7279,unl,swayed,,,,1.0,1.0,2.0
7280,lcnl,sways,1.0,,,,,
7281,3k,swear,,7.21,2.9,4.0,5.0,7.0
7282,lcnl,swears,,,,,,
7283,3k,sweat,1.0,7.26,3.26,6.0,15.0,18.0
7284,lcnl,sweats,,,,,,
7285,lcnl,swede,,,,,,
7286,unl,swedes,,,,0.0,0.0,0.0
7287,3k,sweep,5.0,4.2,1.61,1.0,8.0,13.0
7288,lcnl,sweeps,,,,0.0,0.0,1.0
7289,3k,sweet,45.0,4.53,2.46,35.0,63.0,64.0
7290,lcnl,sweets,,,,0.0,0.0,1.0
7291,3k,swell,1.0,7.42,3.08,4.0,9.0,5.0
7292,lcnl,swelled,1.0,,,0.0,3.0,2.0
7293,lcnl,swells,,,,0.0,0.0,3.0
7294,3k,swept,3.0,,,1.0,14.0,19.0
7295,3k,swerve,1.0,8.69,3.38,,,
7296,lcnl,swerved,1.0,,,,,
7297,lcnl,swerves,,,,,,
7298,3k,swift,2.0,7.79,2.44,0.0,4.0,6.0
7299,unl,swifts,,,,,,
7300,3k,swig,,9.89,4.19,,,
7301,lcnl,swigs,,,,,,
7302,lcnl,swill,,14.0,2.48,,,
7303,3k,swim,22.0,4.17,1.72,237.0,115.0,75.0
7304,lcnl,swims,8.0,,,20.0,15.0,7.0
7305,3k,swine,4.0,10.7,4.66,0.0,0.0,0.0
7306,3k,swing,14.0,4.16,2.03,19.0,24.0,22.0
7307,lcnl,swinge,,,,,,
7308,lcnl,swings,5.0,,,6.0,8.0,8.0
7309,3k,swipe,,9.63,3.2,,,
7310,unl,swiped,,,,,,
7311,lcnl,swipes,,,,,,
7312,3k,swirl,2.0,6.67,2.54,1.0,1.0,1.0
7313,lcnl,swirled,1.0,,,0.0,3.0,4.0
7314,lcnl,swirls,,,,0.0,0.0,0.0
7315,lcnl,swish,27.0,9.89,5.84,19.0,3.0,2.0
7316,lcnl,swished,,,,,,
7317,unl,swiss,1.0,,,1.0,2.0,4.0
7318,3k,switch,,4.78,2.24,3.0,15.0,12.0
7319,unl,switched,2.0,,,1.0,4.0,8.0
7320,lcnl,swoon,1.0,12.17,2.33,,,
7321,unl,swooned,,,,,,
7322,3k,swoop,1.0,6.11,2.02,0.0,2.0,3.0
7323,lcnl,swooped,3.0,,,0.0,2.0,4.0
7324,lcnl,swoops,,,,,,
7325,unl,swop,,,,,,
7326,3k,sword,5.0,5.45,1.43,0.0,10.0,19.0
7327,lcnl,swords,,,,0.0,1.0,2.0
7328,3k,swore,2.0,,,0.0,0.0,2.0
7329,3k,sworn,,,,0.0,0.0,2.0
7330,3k,swum,1.0,,,,,
7331,3k,swung,9.0,,,12.0,28.0,38.0
7332,unl,sykes,,,,,,
7333,lcnl,sylph,,,,,,
7334,lcnl,sylphs,,,,,,
7335,lcnl,sync,,13.22,4.12,,,
7336,unl,synch,,,,,,
7337,unl,syne,,,,,,
7338,unl,t,22.0,,,8.0,3.0,4.0
7339,unl,t'ai,,,,,,
7340,lcnl,ta,2.0,,,,,
7341,3k,tab,,9.33,3.79,0.0,0.0,0.0
7342,lcnl,tabs,,,,0.0,0.0,0.0
7343,3k,tack,3.0,6.63,1.57,7.0,4.0,4.0
7344,unl,tacked,,,,1.0,1.0,1.0
7345,lcnl,tacks,,,,0.0,0.0,1.0
7346,3k,tact,1.0,10.42,2.99,,,
7347,lcnl,tacts,,,,,,
7348,unl,tad,,9.32,3.77,0.0,6.0,3.0
7349,unl,taft,,,,0.0,0.0,0.0
7350,3k,tag,12.0,5.0,1.81,45.0,18.0,6.0
7351,lcnl,tagged,,,,0.0,1.0,2.0
7352,lcnl,tags,,,,8.0,3.0,1.0
7353,3k,tail,50.0,3.7,1.13,177.0,184.0,127.0
7354,unl,tailed,4.0,,,,,
7355,lcnl,tails,11.0,,,9.0,16.0,14.0
7356,3k,taint,,9.84,2.54,,,
7357,lcnl,taints,,,,,,
7358,unl,taj,,,,,,
7359,3k,take,164.0,4.37,1.89,1347.0,1036.0,1013.0
7360,lcnl,takes,21.0,,,180.0,154.0,148.0
7361,lcnl,talc,,10.25,3.3,,,
7362,lcnl,talcs,,,,,,
7363,3k,tale,9.0,6.32,2.52,0.0,8.0,13.0
7364,lcnl,tales,3.0,,,1.0,9.0,19.0
7365,3k,talk,44.0,3.68,1.73,460.0,372.0,300.0
7366,lcnl,talked,14.0,,,138.0,157.0,135.0
7367,lcnl,talks,3.0,,,22.0,23.0,20.0
7368,3k,tall,37.0,4.95,3.24,217.0,225.0,193.0
7369,lcnl,tam,,,,49.0,9.0,1.0
7370,3k,tame,2.0,7.58,2.06,4.0,5.0,5.0
7371,unl,tamed,1.0,,,1.0,0.0,1.0
7372,3k,tamp,,15.62,4.63,,,
7373,lcnl,tamped,,,,,,
7374,lcnl,tamps,,,,,,
7375,lcnl,tams,,,,,,
7376,3k,tan,1.0,7.05,3.14,51.0,8.0,8.0
7377,3k,tang,2.0,9.11,4.48,0.0,0.0,0.0
7378,lcnl,tangs,,,,,,
7379,3k,tank,16.0,7.17,2.36,51.0,41.0,34.0
7380,lcnl,tanks,1.0,,,26.0,15.0,6.0
7381,lcnl,tanned,,,,0.0,2.0,3.0
7382,lcnl,tans,,,,,,
7383,unl,tao,10.0,,,,,
7384,lcnl,tap,7.0,5.84,2.87,72.0,31.0,10.0
7385,3k,tape,1.0,4.42,1.43,51.0,27.0,15.0
7386,unl,taped,,,,1.0,5.0,3.0
7387,lcnl,tapes,,,,0.0,0.0,1.0
7388,lcnl,tapped,2.0,,,19.0,21.0,15.0
7389,3k,taps,9.0,8.9,3.51,6.0,1.0,1.0
7390,3k,tar,2.0,7.22,2.62,7.0,3.0,4.0
7391,lcnl,tares,,,,,,
7392,lcnl,tarn,,13.2,2.74,,,
7393,unl,tarred,,,,,,
7394,lcnl,tars,,,,,,
7395,3k,tart,1.0,8.26,2.96,,,
7396,unl,tarts,5.0,,,,,
7397,3k,task,,7.89,2.93,16.0,4.0,10.0
7398,lcnl,tasks,,,,1.0,0.0,2.0
7399,3k,taste,22.0,4.26,1.76,42.0,39.0,50.0
7400,lcnl,tastes,6.0,,,8.0,7.0,9.0
7401,unl,tat,,11.67,4.03,,,
7402,unl,tate,,,,0.0,1.0,2.0
7403,unl,tates,,,,,,
7404,unl,tau,,15.83,3.76,,,
7405,3k,taught,10.0,,,11.0,34.0,48.0
7406,3k,taunt,,8.06,2.96,,,
7407,lcnl,taunts,,,,,,
7408,3k,taut,,11.47,3.69,0.0,1.0,1.0
7409,unl,taw,,14.75,3.4,,,
7410,3k,tax,,8.94,3.04,1.0,2.0,3.0
7411,unl,taxed,,,,0.0,0.0,0.0
7412,3k,tea,23.0,5.47,2.39,51.0,61.0,71.0
7413,3k,teach,10.0,4.67,1.64,46.0,52.0,46.0
7414,3k,teak,,15.0,4.2,,,
7415,lcnl,teaks,,,,,,
7416,lcnl,teal,1.0,9.42,4.74,,,
7417,lcnl,teals,,,,,,
7418,3k,team,6.0,6.0,1.81,81.0,114.0,108.0
7419,unl,teamed,1.0,,,,,
7420,lcnl,teams,,,,5.0,13.0,13.0
7421,3k,tear,1.0,4.89,1.97,21.0,18.0,20.0
7422,lcnl,tears,11.0,,,66.0,76.0,73.0
7423,lcnl,teas,,,,,,
7424,3k,tease,,5.11,1.41,7.0,2.0,6.0
7425,lcnl,teased,2.0,,,2.0,7.0,7.0
7426,lcnl,teat,,11.94,2.99,,,
7427,lcnl,teats,,,,,,
7428,3k,tech,,12.9,4.57,,,
7429,unl,ted,2.0,,,184.0,48.0,17.0
7430,3k,tee,1.0,8.21,2.94,1.0,0.0,4.0
7431,unl,teed,,,,,,
7432,lcnl,teem,,13.33,4.08,,,
7433,lcnl,teemed,,,,,,
7434,lcnl,teems,,,,,,
7435,lcnl,teen,,7.95,2.56,0.0,0.0,0.0
7436,3k,teens,,7.84,2.14,0.0,0.0,1.0
7437,lcnl,tees,,,,,,
7438,3k,teeth,34.0,,,121.0,115.0,123.0
7439,unl,tel,,,,,,
7440,3k,tell,156.0,4.26,2.05,1243.0,1107.0,962.0
7441,lcnl,tells,9.0,,,165.0,142.0,114.0
7442,unl,tem,,11.0,4.08,,,
7443,lcnl,temp,,11.06,3.96,,,
7444,3k,tempt,,8.6,2.35,0.0,0.0,0.0
7445,unl,tempts,,,,,,
7446,3k,ten,50.0,3.578781,1.49,200.0,184.0,168.0
7447,unl,tench,,,,,,
7448,3k,tend,,9.79,3.03,5.0,6.0,10.0
7449,lcnl,tends,,,,0.0,0.0,1.0
7450,lcnl,tens,,,,0.0,0.0,1.0
7451,3k,tense,,9.35,2.85,0.0,7.0,10.0
7452,unl,tensed,,,,,,
7453,3k,tent,18.0,5.16,1.95,51.0,39.0,39.0
7454,3k,tenth,,5.411785000000001,2.38,7.0,2.0,4.0
7455,lcnl,tenths,,,,,,
7456,lcnl,tents,,,,6.0,6.0,9.0
7457,lcnl,term,,8.28,1.64,0.0,1.0,4.0
7458,unl,termed,,,,0.0,0.0,0.0
7459,3k,terms,,,,2.0,1.0,2.0
7460,lcnl,tern,,14.5,2.83,,,
7461,lcnl,terns,,,,,,
7462,unl,terre,,,,,,
7463,3k,terse,,11.0,2.39,,,
7464,unl,tess,,,,,,
7465,3k,test,5.0,6.26,1.45,40.0,55.0,58.0
7466,lcnl,tests,,,,3.0,13.0,16.0
7467,unl,tex,1.0,,,0.0,2.0,3.0
7468,3k,text,,7.78,2.26,0.0,0.0,0.0
7469,lcnl,texts,,,,0.0,0.0,0.0
7470,unl,thai,,,,,,
7471,unl,thais,,,,,,
7472,unl,thames,,,,1.0,0.0,0.0
7473,3k,than,105.0,5.454413000000001,2.33,476.0,728.0,1008.0
7474,unl,thane,,12.5,3.54,,,
7475,unl,thanes,,,,,,
7476,3k,thank,76.0,3.79,1.72,248.0,115.0,73.0
7477,lcnl,thanked,9.0,,,14.0,15.0,16.0
7478,lcnl,thanks,17.0,3.53,1.35,85.0,70.0,47.0
7479,3k,that,1383.0,5.529012000000001,2.06,6087.0,6786.0,8610.0
7480,lcnl,thatch,,10.72,2.54,0.0,0.0,0.0
7481,unl,thatched,,11.29,3.2,0.0,0.0,0.0
7482,3k,thaw,,8.11,2.27,0.0,0.0,2.0
7483,lcnl,thawed,,,,,,
7484,lcnl,thaws,,,,,,
7485,3k,the,9565.0,3.983747,2.33,50950.0,48534.0,57939.0
7486,3k,thee,11.0,,,0.0,5.0,10.0
7487,3k,theft,,8.11,2.42,0.0,0.0,0.0
7488,lcnl,thefts,,,,,,
7489,3k,their,324.0,5.262587000000001,2.02,660.0,1336.0,2034.0
7490,lcnl,theirs,,,,3.0,6.0,7.0
7491,3k,them,458.0,4.900249000000001,2.16,1948.0,2256.0,2666.0
7492,3k,theme,,8.5,3.4,0.0,0.0,1.0
7493,lcnl,themes,,,,0.0,0.0,0.0
7494,3k,then,673.0,6.7439100000000005,3.51,4009.0,3107.0,2849.0
7495,3k,thence,,11.283792,3.52,0.0,0.0,0.0
7496,3k,there,693.0,5.251930000000001,2.05,3255.0,3310.0,3699.0
7497,unl,there'll,1.0,,,0.0,3.0,6.0
7498,unl,there've,,,,,,
7499,lcnl,therm,,,,,,
7500,3k,these,80.0,6.424200000000001,1.78,525.0,677.0,1003.0
7501,3k,they,1078.0,4.878935,1.87,5819.0,5999.0,6632.0
7502,unl,they'll,12.0,,,41.0,42.0,29.0
7503,unl,they've,11.0,,,6.0,22.0,18.0
7504,3k,thick,13.0,5.61,1.91,62.0,67.0,102.0
7505,3k,thief,4.0,7.22,2.21,5.0,15.0,15.0
7506,lcnl,thieve,,9.29,3.69,,,
7507,unl,thieved,,,,,,
7508,lcnl,thieves,,,,1.0,6.0,7.0
7509,3k,thigh,2.0,6.42,1.61,0.0,1.0,0.0
7510,lcnl,thighs,1.0,,,0.0,0.0,1.0
7511,3k,thin,20.0,6.47,2.76,57.0,104.0,130.0
7512,3k,thine,,,,0.0,0.0,0.0
7513,3k,thing,162.0,4.58,1.61,640.0,585.0,607.0
7514,lcnl,things,183.0,,,1364.0,1152.0,1317.0
7515,3k,think,265.0,4.75,1.55,1417.0,1313.0,1353.0
7516,lcnl,thinks,17.0,,,77.0,67.0,30.0
7517,unl,thinned,,,,0.0,0.0,1.0
7518,unl,thins,,,,,,
7519,3k,third,18.0,4.580539,1.93,53.0,98.0,105.0
7520,lcnl,thirds,,,,0.0,0.0,1.0
7521,3k,thirst,,6.06,3.23,0.0,1.0,6.0
7522,lcnl,thirsts,,,,,,
7523,3k,this,538.0,4.93222,2.09,3899.0,2990.0,3591.0
7524,lcnl,tho,,,,,,
7525,3k,thong,,12.41,3.65,,,
7526,lcnl,thongs,,,,,,
7527,unl,thor,,,,8.0,6.0,7.0
7528,3k,thorn,2.0,5.965949000000001,1.36,3.0,4.0,8.0
7529,unl,thorne,,,,,,
7530,lcnl,thorns,1.0,,,0.0,1.0,6.0
7531,unl,thorp,,15.5,2.08,,,
7532,unl,thorpe,,,,,,
7533,3k,those,104.0,5.006819000000001,2.27,262.0,339.0,403.0
7534,3k,thou,9.0,,,0.0,2.0,6.0
7535,3k,though,36.0,7.319388000000001,1.8,67.0,193.0,304.0
7536,3k,thought,234.0,5.891350000000001,2.18,1047.0,1130.0,1062.0
7537,unl,thoughts,1.0,,,6.0,26.0,40.0
7538,lcnl,thrall,,13.12,3.92,,,
7539,3k,thrash,,8.72,2.99,,,
7540,lcnl,thrashed,,,,,,
7541,3k,thread,4.0,7.06,2.92,21.0,22.0,11.0
7542,lcnl,threads,1.0,,,14.0,11.0,3.0
7543,3k,threat,1.0,7.14,2.43,0.0,1.0,2.0
7544,lcnl,threats,,,,0.0,0.0,1.0
7545,3k,three,155.0,3.6853510000000003,1.5,578.0,532.0,576.0
7546,lcnl,threes,,,,,,
7547,lcnl,thresh,,14.0,3.82,,,
7548,lcnl,threshed,,,,,,
7549,3k,threw,16.0,,,88.0,111.0,86.0
7550,3k,thrice,,12.28555,4.59,,,
7551,3k,thrift,,10.47,3.71,0.0,0.0,0.0
7552,lcnl,thrifts,,,,,,
7553,3k,thrill,1.0,8.37,2.17,0.0,1.0,2.0
7554,unl,thrilled,2.0,,,0.0,0.0,2.0
7555,lcnl,thrills,,,,0.0,0.0,0.0
7556,unl,thrips,,,,,,
7557,3k,thrive,1.0,9.35,2.16,0.0,0.0,0.0
7558,lcnl,thrived,,,,0.0,0.0,0.0
7559,lcnl,thrives,,,,,,
7560,3k,throat,10.0,5.09,2.19,14.0,42.0,58.0
7561,lcnl,throats,1.0,,,1.0,1.0,2.0
7562,lcnl,throb,,10.05,1.99,,,
7563,lcnl,throbbed,,,,,,
7564,lcnl,throbs,,,,,,
7565,3k,throes,,14.0,3.63,,,
7566,3k,throne,11.0,7.28,2.32,3.0,4.0,8.0
7567,lcnl,thrones,,,,,,
7568,3k,throng,,12.93,2.69,0.0,0.0,0.0
7569,unl,thronged,,,,0.0,0.0,0.0
7570,lcnl,throngs,,,,,,
7571,3k,through,212.0,5.816751,1.86,343.0,714.0,989.0
7572,unl,throve,,12.75,2.22,,,
7573,3k,throw,26.0,4.14,1.46,84.0,77.0,72.0
7574,3k,thrown,2.0,,,6.0,22.0,26.0
7575,lcnl,throws,2.0,,,4.0,6.0,5.0
7576,3k,thru,,,,,,
7577,lcnl,thrum,,13.25,4.23,,,
7578,unl,thrummed,,,,,,
7579,unl,thrums,,,,,,
7580,3k,thrush,1.0,15.75,5.58,,,
7581,3k,thrust,,9.72,2.42,0.0,1.0,11.0
7582,lcnl,thrusts,,,,,,
7583,3k,thud,7.0,8.06,2.84,1.0,5.0,6.0
7584,lcnl,thuds,,,,,,
7585,3k,thug,,10.56,3.36,,,
7586,lcnl,thugs,,,,,,
7587,3k,thumb,18.0,4.42,2.36,15.0,19.0,13.0
7588,unl,thumbed,,,,,,
7589,lcnl,thumbs,7.0,,,0.0,2.0,3.0
7590,3k,thump,49.0,7.63,3.9,18.0,12.0,10.0
7591,lcnl,thumped,1.0,,,0.0,2.0,3.0
7592,lcnl,thumps,2.0,,,,,
7593,3k,thus,4.0,9.19502,2.41,1.0,1.0,11.0
7594,3k,thwack,,12.25,3.91,,,
7595,unl,thwacked,,,,,,
7596,lcnl,thwacks,,,,,,
7597,3k,thwart,,12.61,3.26,,,
7598,unl,thwarts,,,,,,
7599,3k,thy,9.0,,,0.0,2.0,7.0
7600,lcnl,thyme,,12.42,5.21,,,
7601,lcnl,thymes,,,,,,
7602,lcnl,ti,,,,0.0,0.0,1.0
7603,lcnl,tic,,8.06,3.6,,,
7604,3k,tick,10.0,6.05,2.72,7.0,0.0,2.0
7605,lcnl,ticked,,,,1.0,1.0,1.0
7606,cdi,tickle,29.0,4.35,2.6,10.0,3.0,1.0
7607,lcnl,ticks,3.0,,,0.0,0.0,0.0
7608,lcnl,tics,,,,,,
7609,3k,tide,3.0,6.68,2.19,16.0,16.0,15.0
7610,lcnl,tides,,,,0.0,1.0,3.0
7611,3k,tie,10.0,4.74,1.82,53.0,36.0,31.0
7612,3k,tied,14.0,,,76.0,85.0,76.0
7613,lcnl,tier,,12.22,3.69,,,
7614,unl,tiered,,11.28,3.01,,,
7615,lcnl,tiers,,,,,,
7616,lcnl,ties,,,,0.0,4.0,3.0
7617,lcnl,tiff,,,,,,
7618,lcnl,tiffs,,,,,,
7619,3k,tight,29.0,5.251930000000001,1.61,25.0,48.0,58.0
7620,lcnl,tights,,7.22,3.54,,,
7621,lcnl,tike,,,,,,
7622,unl,til,3.0,,,,,
7623,3k,tile,,6.8,2.04,0.0,0.0,0.0
7624,unl,tiled,,,,,,
7625,lcnl,tiles,1.0,,,0.0,1.0,2.0
7626,3k,till,52.0,6.903765000000001,1.85,40.0,68.0,69.0
7627,unl,tilled,,,,0.0,0.0,0.0
7628,unl,tills,,,,,,
7629,3k,tilt,3.0,8.83,3.6,0.0,0.0,2.0
7630,lcnl,tilth,,,,,,
7631,unl,tilts,,,,,,
7632,unl,tim,,,,316.0,70.0,42.0
7633,3k,time,417.0,5.16,1.86,1847.0,1882.0,2005.0
7634,unl,timed,,,,1.0,1.0,1.0
7635,3k,times,35.0,6.7,2.43,176.0,229.0,268.0
7636,unl,timms,,,,,,
7637,3k,tin,6.0,6.79,2.32,32.0,19.0,28.0
7638,lcnl,tine,,9.6,3.37,,,
7639,lcnl,tines,,,,,,
7640,unl,ting,2.0,10.0,3.29,,,
7641,lcnl,tinge,,10.28,2.7,,,
7642,unl,tinged,,,,,,
7643,unl,tinned,,12.5,4.37,,,
7644,lcnl,tins,,,,,,
7645,3k,tint,,10.0,4.05,,,
7646,lcnl,tints,,,,,,
7647,3k,tip,10.0,5.42,2.34,30.0,25.0,25.0
7648,unl,tipped,2.0,,,7.0,7.0,9.0
7649,lcnl,tips,3.0,,,12.0,6.0,13.0
7650,3k,tire,6.0,6.16,1.64,15.0,16.0,11.0
